ID_Jugador;Nombre;Apellidos;Nacionalidad;Fecha_Nacimiento
218425;Misato;Fujita;JPN;19880227
204333;Lindsay;Burdette;USA;19880226
208576;Grace;Hutson;GBR;19880226
208862;Camila;Deluchi;ARG;19880226
205125;Gaelle;Desperrier;FRA;19880225
209340;Daniela;Leyria Moreno;ARG;19880225
205374;Jessica;Schaer;AUS;19880224
209205;Emma;Hayman;NZL;19880224
217744;Irina;Tregub;RUS;19880224
208575;Katharina;Siller;AUT;19880223
209656;Francisca;Salas;CHI;19880223
209839;Emma;Hiles;AUS;19880223
218526;Anna;Boixader Martinez;ESP;19880223
203303;Ana;Veselinovic;SRB;19880222
205358;Angelica;Chavez;MEX;19880221
208914;Ana Laura;Ochoa Magana;MEX;19880220
209571;Valeria;Faccinetti;ARG;19880220
206081;Caitlin;Whoriskey;USA;19880219
209234;Manar;Al Jazzaf;KUW;19880219
217439;Nicole;Grunwald;USA;19880219
217600;Yana;Zvarich;ISR;19880219
203306;Stella;Menna;ITA;19880218
205219;Martina;Ondrackova;CZE;19880218
206123;Desiree;Bastianon;BEL;19880218
209309;Pauline;Bisset;FRA;19880218
205399;Jelena;Stanivuk;BIH;19880217
208631;Dagmara;Siara;POL;19880217
208895;Sabrina;Allaut;GER;19880217
202823;Mariana;Muci Torres;VEN;19880215
205653;Nicole;Monteiro;NED;19880215
208979;Idunn;Hertzberg;NOR;19880215
209172;Veronika;Adami;ITA;19880215
202447;Alexandra;Mueller;USA;19880214
205309;Lara;Fakhoury;GBR;19880214
205385;Thuy Trang;Le Nguyen;VIE;19880214
208414;Raquel;Seijo Rodriguez;ESP;19880214
218481;Victoria;Abbassi;SWE;19880214
202852;Karolina;Jovanovic;SRB;19880213
208232;Imane;Maloufi;ALG;19880213
208838;Fadzai;Mawisire;ZIM;19880213
208940;Sabina;Gunnarsson;SWE;19880212
209693;Tuule;Tani;EST;19880212
218485;Neena;Sharma;IND;19880212
219170;Teele;Tani;EST;19880212
218850;Kali A;Krisik;USA;19880211
202830;Eugenia;Grebenyuk;RUS;19880210
208484;Ha Yang;Choi;KOR;19880210
208726;Belfin;Sumbul;TUR;19880210
209186;Rana;Tharwat Hafez;EGY;19880210
203161;Sarah;Fansler;USA;19880209
208984;Colleen;Rielley;USA;19880209
203245;Corina Claudia;Corduneanu;ROU;19880208
205295;Christine;Sperling;GER;19880208
202356;Nikola;Frankova;CZE;19880207
205353;Maja;Kambic;SLO;19880207
205699;Oksana;Khomyk;UKR;19880207
209045;Desiree;Alesiani;ITA;19880206
217845;Stefanie;Kaindl;GER;19880206
203214;Anna;Bartenstein;AUT;19880205
208791;Ivy Kristel;De Castro;PHI;19880205
208970;Natasha;Karolyi;AUT;19880205
209108;Claudia;Pontoglio;ITA;19880205
208598;Lauren;Lui;USA;19880204
205240;Eleonora;Iannozzi;ITA;19880203
208517;Febri;Joana;INA;19880203
212186;Yekaterina;Morozova;KAZ;19880203
208395;Ana Cristina;Reyes;BOL;19880202
208184;Moira;Torrisi;ITA;19880201
208808;Marija;Olujic;CRO;19880201
202894;Justine;Ozga;GER;19880131
208934;Mateja;Horvat;CRO;19880131
209416;Vanessa;Kretsch;GER;19880131
218649;Bo Ram;Kim;KOR;19880131
210166;Sara;Mansoor;PAK;19880130
205453;Xia Ling;Li;CHN;19880129
208806;Ina;Hadziselimovic;BIH;19880129
209441;Sarah;Huah;USA;19880129
203570;Bermet;Duvanaeva;KGZ;19880128
205658;Ronke;Akingbade;NGR;19880128
209843;Sofia;Mitrokhin;CAN;19880128
205455;Josipa;Bek;CRO;19880127
209219;Beatriz;Salazar Ruiz;ESP;19880127
218078;Natalie;Toporowski;CAN;19880127
208754;Nancy;Metriya;INA;19880126
208848;Vandana;Murali;IND;19880126
209316;Kateryna;Malakhova;UKR;19880126
201364;Tatiana;Golovin;FRA;19880125
208662;Andrea;Espinosa;MEX;19880125
209884;Karin;Hechenberger;SUI;19880125
218993;Anna;Saltanova;UKR;19880125
205242;Saskia;Monien;GER;19880124
209553;Anushree;Thammanna;IND;19880124
203259;Shi Tong;Shao;CHN;19880123
208237;Shuang;Wu;CHN;19880123
208452;Kseniia;Tokarieva;UKR;19880122
208898;Caroline;Nothnagel;GER;19880122
217546;Annalisa;Salvatelli;ITA;19880122
201576;Valerie;Tetreault;CAN;19880121
209256;Ye Ji;Seo;KOR;19880121
218909;Jesica;Brys;ARG;19880121
205329;Julija;Gotovskyte;LTU;19880120
205452;Hye Mi;Byun;KOR;19880120
208279;Maria Isabel;Camberos;MEX;19880120
218442;Sophie;Wilkinson;GBR;19880120
208828;Andrea;Giraldo;COL;19880119
209225;Ieva;Irbe;LAT;19880119
209494;Sayyara;Mammadova;AZE;19880119
209796;Manami;Miura;JPN;19880119
213506;Katrin;Klein;GER;19880119
201493;Angelique;Kerber;GER;19880118
205507;Olga;Sarli;GRE;19880118
208617;Blanca;Guallart Lain;ESP;19880118
205366;Suzanne;Matzenauer;USA;19880117
205350;Denise;Harijanto;INA;19880116
218482;Jessica;Zok;CAN;19880116
218792;Maribel;Vicente Joyera;ESP;19880116
208888;Viktoriya;Agryutenkova;RUS;19880115
203431;Keren;Shlomo;ISR;19880114
217629;Julie;Bensilum;FRA;19880114
218656;Emese;Kardhordo;HUN;19880114
201569;Georgie;Gent;GBR;19880113
205014;Maria Fernanda;Riveroll;MEX;19880113
205581;Jana;Albers;GER;19880113
218396;Kelly;Holtzhausen;RSA;19880113
218561;Zeynep Aysu;Yavuz;TUR;19880112
205093;Joyce;Martinez;MEX;19880111
217595;Yun Qiao;Ren;CHN;19880110
218374;Tamar;Milevskaya;GEO;19880110
202462;Karen;Castiblanco;COL;19880109
202568;Yumi;Nakano;JPN;19880109
208314;Arijana;Begovic;BIH;19880109
208549;Aliaa;Fakhry;EGY;19880109
208742;Soledad;Podlipnik;CHI;19880109
208590;Caterina;Marusic;ITA;19880108
218762;Whitney;Byrd;USA;19880108
219020;Amparo;Iglesias;ESP;19880108
218242;Jessica;Omeara;AUS;19880107
205448;Huan;Xia;CHN;19880106
208879;Therese;Tisseverasinghe;AUS;19880105
209634;Laura;Burns;GBR;19880105
208725;Alexandra;Kiesl;GER;19880104
214785;Kim;Rus;NED;19880104
218509;Jutta;Bornefeld;GER;19880104
202569;Lu Ling;Chen;TPE;19880103
205153;Natalia;Rakhmanina;RUS;19880103
209319;Brina;Spegel;SLO;19880103
217466;Valeria;Pertsukhova;UKR;19880103
213491;Veronika;Dostalova;CZE;19880102
208498;Paulina;Vargas;MEX;19880101
208615;Merve;Gultekinler;TUR;19880101
208845;Claudia;Sanua;RSA;19880101
213613;Seema;Kumari;IND;19880101
214363;Yui;Saikai;JPN;19871231
209330;Marta;Smiechowska;POL;19871230
217686;Mihaela;Duna;ROU;19871230
203239;Andrea;Popovic;SRB;19871228
204245;Joana;Pangaio Pereira;POR;19871227
207860;Luiza;Barcaui;BRA;19871226
208231;Ilham;Zouaoui;ALG;19871226
211583;Nargiza;Rakhmanova;UZB;19871226
205010;Magy;Aziz;EGY;19871225
205319;Maria;Sorbello;AUS;19871225
209469;Christine;Wilson;USA;19871225
213495;Geneva;Gnam;USA;19871225
209130;Denise;Giler;ECU;19871222
213005;Aishwarya;Jadhav;IND;19871222
208178;Rita;Vukov;GER;19871221
218360;Yoshi;Nagano;JPN;19871221
202422;Shuko;Aoyama;JPN;19871219
217660;Anna;Khvedelidze;GEO;19871219
201511;Ekaterina;Ivanova;RUS;19871218
213928;Ekaterina;Lopes;RUS;19871218
216448;Morgan;Lightbourne;BER;19871217
202541;Verdiana;Verardi;ITA;19871216
208226;Evgenia;Stupak;UKR;19871216
208504;Nina;Beljajevova;SVK;19871216
209347;Adrienn;Hidvegi;HUN;19871213
202593;Diana;Buzean;ROU;19871212
205310;Christy;Striplin;USA;19871212
216446;Tamara;Orwa;KEN;19871212
205158;Rachael;Dillon;IRL;19871211
205624;Clothilde;Falconetti;FRA;19871211
218697;Sophie;Quist;AUS;19871211
205287;Viviane;Marani;BRA;19871209
205387;Kaoru;Maezawa;JPN;19871209
208264;Totinkoa;Djanguenane;TOG;19871209
202485;Jana;Juricova;SVK;19871208
205480;Lucy;Warburton;GBR;19871207
208698;Charlotte;Douwma;FRA;19871207
219142;Maria Sol;Mezio;ARG;19871207
209689;Viktorya;Gorodetsky;CAN;19871205
208408;Eveline;Widiger;GER;19871204
218427;Fabiola;Alvarez Carbajo;ESP;19871202
201422;Mailyne;Andrieux;FRA;19871201
205007;Natalie;Tanevska;AUS;19871201
218251;Janina;Peters;GER;19871201
218470;Sarah;Lancaster;USA;19871201
201473;Vasilisa;Bardina;RUS;19871130
205147;Ekaterina;Kirianova;RUS;19871130
208154;Zineb;El Ouazzani;MAR;19871129
209955;Irena;Mykytyn;UKR;19871129
205159;Hannah;Grady;GBR;19871127
205361;Nina;Munch Soegaard;NOR;19871126
217567;Aislinn;Oneill;GBR;19871126
218924;Sandrine;Jabra;LIB;19871126
223249;Fati;Zoma;BUR;19871126
203158;Jessica;Nguyen;USA;19871124
203370;Tori;Kinard;USA;19871124
205546;Iuliia;Sandrakova;UKR;19871124
203166;Yana;Levchenko;UKR;19871123
205370;Cammie;Gray;USA;19871122
218495;Laura;Fisher;GBR;19871122
201562;Silvia;Soler Espinosa;ESP;19871119
205204;Natalia;Kolat;POL;19871119
208034;Alexandra;Kichoutkin;ISR;19871119
208622;Irina;Strigalova;LAT;19871119
210004;Simone;Frank;CAN;19871119
202579;Giulia;Gatto Monticone;ITA;19871118
218669;Yuri;Fujii;JPN;19871118
205203;Maria;Gatalskaya;RUS;19871115
208443;Maria Paulina;Gamboa;MEX;19871115
220256;Montserrat;Gonzalez;MEX;19871115
208330;Seul Ki;Chin;KOR;19871114
208537;Andrea;Herrera;MEX;19871114
209209;Tania;Salas;MEX;19871114
209503;Miya;Solic;USA;19871114
205261;Varanya;Vijuksanaboon;THA;19871112
205466;Catalina;Arancibia;CHI;19871112
207252;Eliza;Rustandar;INA;19871112
201404;Jessica;Kirkland;USA;19871110
218124;Siobhan;Finicane;USA;19871110
208649;Alexandra;Aleksieva;BUL;19871109
208291;Victoria;Quintero;MEX;19871108
209584;Claire;Soper;USA;19871108
210015;Stine;Sebakk;NOR;19871108
209366;Lyubov;Slovtsova;UKR;19871107
219402;Carla Lorena;Martinez;ARG;19871107
201421;Ana;Ivanovic;SRB;19871106
204302;Ashley;Murdock;USA;19871106
217528;Nazli;Kutuk;TUR;19871106
205336;Bianca;Smith;AUS;19871104
201485;Alla;Kudryavtseva;RUS;19871103
202365;Lavinia;Tananta;INA;19871103
208431;Hirono;Yoshikawa;JPN;19871102
208530;Andrea;Portillo;ESA;19871102
205171;Jie;Zeng;USA;19871101
208748;Naoko;Ueshima;JPN;19871031
208820;Wei Fang;Kung;TPE;19871029
218391;Chieh Ju;Wang;TPE;19871029
208244;Celina;Grissi;BOL;19871028
210766;Martina;Gerlova;CZE;19871028
208883;Federica;Suess;GER;19871027
209814;Ana Maria;Henriquez;CHI;19871027
209124;Sarah;Aulombard;FRA;19871025
217636;Luci;Gonzalez Puch;ESP;19871025
205226;Maria Jose;Andres Gomez;MEX;19871024
205975;Gabbi;Tepic;SWE;19871024
208678;Alice Maria;Tunaru;ROU;19871024
217533;Anjani;Tandon;IND;19871024
208588;Mireia;Cano Guirao;ESP;19871022
212208;Rebekka;Petursdottir;ISL;19871019
208109;Anna;Vines Milian;ESP;19871017
205206;Ozge;Atalay;TUR;19871016
208633;Marcela;Vojtiskova;CZE;19871016
209291;Sina;Ladage;GER;19871016
201680;Anna;Gerasimou;GRE;19871015
205444;Miljana;Adanko;SRB;19871015
208328;Gina;Fahaiyena;INA;19871015
208674;Laura;Barbu;ROU;19871014
208826;Carolina;Gutierrez;COL;19871014
209215;Dina;Bajramovic;USA;19871014
202361;Erika;Takao;JPN;19871012
205662;Mary;Tenu Michael Christon;NGR;19871012
203308;Tatiana;Kotelnikova;RUS;19871011
218562;Yui;Takeshima;JPN;19871011
218527;Junko;Yamada;JPN;19871010
202425;Samantha;Murray;GBR;19871009
205495;Asha;Nanda Kumar;IND;19871009
208778;Dariana;Kozmina;UKR;19871009
218375;Daniela;Lovera;VEN;19871008
218620;Brintney;Larson;USA;19871008
205178;Talitha;De Groot;NED;19871006
218393;Maria;Hoyos;COL;19871006
205459;Alexandra;Karavaeva;RUS;19871005
208878;Chiara;Petrazzuolo;ITA;19871005
209356;Thalia;Diaz Barriga;MEX;19871005
218343;Hikari;Matsuo;JPN;19871005
218922;Kellie;Schmitt;USA;19871004
208535;Annelise;Fernandez;DOM;19871003
209170;Micaela;Moroni;ITA;19871003
202459;Bojana;Bobusic;AUS;19871002
205717;Holly;Richards;GBR;19871002
209007;Ortansa Nicoleta;Danciu;ROU;19871002
203246;Emilia;Arnaudovska;MKD;19870930
208753;Astri;Purnawati;INA;19870930
217959;Yui;Nagasawa;JPN;19870930
218707;Graziana;Di Giuseppe;ITA;19870929
208599;Lauren;Imre;USA;19870928
201479;Olga;Puchkova;RUS;19870927
202368;Tanja;Ostertag;GER;19870926
217983;Yana;Mathias;UKR;19870926
218634;Francesca;Recalcati;ITA;19870926
201512;Monica;Niculescu;ROU;19870925
203193;Berengere;Teix;FRA;19870925
208245;Maria Irene;Squillaci Sandoval;BOL;19870925
208731;Maria;Temez Fernandez;ESP;19870925
218724;Aoi;Hatanaka;JPN;19870925
218830;Daria;Titkina;RUS;19870925
216219;Maria;Gomez;ECU;19870924
202801;Ali;Van Horne;USA;19870923
205244;Susanna;Mussi;ITA;19870923
212869;Razilya;Galayamova;UZB;19870923
216445;Stella;Kyradji;CYP;19870923
218884;Joana Alexandra;Comsa;GER;19870923
203222;Hae Sung;Kim;KOR;19870922
209279;Connor;Vogel;USA;19870922
217635;Aleksandra;Zakrzynska;POL;19870922
205692;Svetlana;Smirnova;RUS;19870921
201456;Olga;Savchuk;UKR;19870920
208421;Maria Teresa;Salame;ECU;19870920
217563;Agnes;Liepina;LAT;19870920
218550;Apurvika;Shukla;IND;19870920
218759;Laura;Bel Franquesa;ESP;19870920
205284;Florentina;Hanisch;BRA;19870919
209329;Aurelie;Caffa;FRA;19870918
209335;Mi Seon;Lee;KOR;19870918
209049;Ashley;Spicer;USA;19870917
205307;Ayumi;Yamamoto;JPN;19870916
218330;Andrina;Laegerler;GER;19870916
202367;Jing;Ren;CHN;19870915
201676;Ye Ra;Lee;KOR;19870914
208586;Jelena;Rajic;SRB;19870914
201450;Tsvetana;Pironkova;BUL;19870913
208855;Stephanie;Vieira;BRA;19870913
201468;Yaroslava;Shvedova;KAZ;19870912
203197;Jia;Zhao;CHN;19870912
205659;Lisa;Marshall;RSA;19870912
208497;Guillermina;Torre;MEX;19870912
218418;Carmen Maria;Ortiz Law;ESP;19870912
218978;Miho;Ishida;JPN;19870912
205304;Andrada Lacramioara;Dinu;ROU;19870911
210415;Seira;Etori;JPN;19870911
211883;Michelle;Sammons;RSA;19870911
211487;Elyse;Steiner;USA;19870910
201492;Andrea;Petkovic;GER;19870909
205200;Mika;Kawamura;JPN;19870909
210513;Monica;Neveklovska;CAN;19870908
201486;Aleksandra;Wozniak;CAN;19870907
205234;Vittoria;Perugini;ITA;19870905
218469;Monica;Tomas Lopes;POR;19870905
218521;Julie;Jacobs;BEL;19870905
218529;Gabriela;Robledo Loza;ARG;19870905
220287;Annie;Wise;USA;19870905
209080;Francesca;Kinsella;GBR;19870904
202923;Amanda;Mcdowell;USA;19870902
205115;Chrissie;Seredni;USA;19870902
218381;Ia;Appelberg;SWE;19870902
219050;Whitney;Chappell;USA;19870831
208801;Mariana;Majic;CRO;19870830
212158;Yeniseik;Gomez;PAN;19870830
208683;Afreen;Jahan;IND;19870828
209068;Olesia;Nazarova;RUS;19870828
203366;Fani;Chifchieva;BUL;19870827
208565;Lisa;Haegele;GER;19870827
208440;Simona;Kralikova;SVK;19870826
218340;Kylie;Moore;USA;19870826
208288;Katia;Alarcon;MEX;19870825
205297;Shana;Claes;BEL;19870824
202357;Madalina;Gojnea;ROU;19870823
209140;Sara;Di Paolo;ITA;19870823
218926;Stephanie;Lim;AUS;19870823
205676;Claudia;Spincke;GER;19870821
217495;Maria;Soo;ISR;19870821
204939;Malgorzata;Silka;POL;19870820
211327;Karin;Conti;ITA;19870820
212829;Pei;Peng;CHN;19870820
202465;Maria;Abramovic;CRO;19870819
218661;Florencia;Camperchioli;ARG;19870819
209101;Agustina;Llaver;ARG;19870818
205238;Chiaki;Matsumoto;JPN;19870817
208654;Victoria;Valls Comamala;ESP;19870817
211610;Alejandra;Meza Cuadra;PER;19870817
217402;Esperanza;Vinals Rebassa;ESP;19870817
205239;Alejandra;Del Rey Guardiola;ESP;19870814
205332;Hannah;Eke;NGR;19870814
208614;Amanda;Avedissian;USA;19870813
205286;Stephanie;Dalmacio;BRA;19870812
216441;Keva;Palmer;BAH;19870812
208600;Meg;Fanjoy;USA;19870811
209453;Lusine;Davtyan;ARM;19870811
205259;Prim;Buaklee;THA;19870810
208516;Mega;Sukmawati;INA;19870810
220023;Sophie;Jacobeit;SUI;19870810
213502;Dijana;Srbinoska;AUS;19870809
201502;Tatjana;Malek;GER;19870808
213583;Tatjana;Maria;GER;19870808
205549;Lenka;Hojckova;SVK;19870807
208591;Silvia;Fassione;ITA;19870807
208972;Seema;Maybud;NED;19870807
212868;Kamila;Mirzaalimova;UZB;19870807
212871;Aglaya;Kokurina;UZB;19870807
203394;Thuy Dung;Nguyen;VIE;19870806
208359;Despina;Matsaridou;GRE;19870806
208663;Jovana;Miletic;SRB;19870805
217536;Lara;Wittmann;GER;19870805
202526;Marina;Shamayko;RUS;19870803
202476;Csilla;Borsanyi;HUN;19870802
205417;Yuliya;Hnateyko;UKR;19870802
208287;Nihal;Tarek Saleh;EGY;19870802
208680;Julija;Sabanov;SRB;19870802
209795;Rumi;Abe;JPN;19870801
219045;Juliana;Voigt;BRA;19870801
208195;Andrea;Bonilla;ESA;19870731
209770;Christin J;Thompson;USA;19870731
202523;Tatjana;Priachin;GER;19870730
205197;Katia;Sabate Orera;ESP;19870730
209084;Ingrid;Cseh;ROU;19870730
205398;Cho Won;Lee;KOR;19870729
208520;Adriana;Fernandez;GUA;19870729
208570;Samantha;Cowan;GBR;19870729
208785;Maraike;Biglmaier;GER;19870727
208938;Sandra;Hribar;SWE;19870727
212198;Selima;Frioui;TUN;19870727
208665;Ana;Gonzalez Herreros;ESP;19870726
205152;Olga;Khrapkova;RUS;19870724
209011;Rosanna;Hatch;GBR;19870724
208738;Lenka;Broosova;SVK;19870723
203493;Hirono;Watanabe;JPN;19870722
204957;Emmy;Fritz Krockow;USA;19870722
209784;Santa;Sushinska;LAT;19870721
218690;Sarah;Braun;GER;19870721
218621;Chisako;Sugiyama;USA;19870720
218788;Shuang;Liu;CHN;19870720
205543;Alexandra;Hernandez Vallant;USA;19870719
208635;Eva;Brozova;CZE;19870719
209042;Ute;Schnoy;GER;19870719
210844;Alexandra M;Haney;USA;19870719
205258;Kunkanda;Pukjumpa;THA;19870718
208947;Esha;Sanghvi;IND;19870718
209933;Dede Tari;Kusrini;INA;19870718
209259;Daria;Bykodarova;RUS;19870717
205081;Qing;Yue;CHN;19870716
208201;Julianne;Welford;AUS;19870716
212194;Laone;Botshoma;BOT;19870716
205038;Elisabetta;Monduzzi;ITA;19870714
205400;Ji Ae;Kim;KOR;19870714
218916;Dana;Hartman;USA;19870713
208668;Andra Iulia;Savu;ROU;19870711
211935;Charity;Johns;USA;19870711
218531;Katarina;Vranic;SCG;19870711
208551;Teresa;Oberti;ARG;19870710
209154;Nantenaina;Ramalalaharivololona;MAD;19870710
212164;Nicole;Agostini;TRI;19870710
217346;Christelle;Prato;FRA;19870710
218373;Ekaterina;Pogrebniak;RUS;19870710
205324;Karolina;Filipiak;POL;19870708
208697;Maria;Milic;CAN;19870707
218704;Kaori;Sano;JPN;19870707
204385;Marisa;Gianotti;AUS;19870706
202850;Ekaterina;Dranets;RUS;19870705
204952;Meta;Sevsek;SLO;19870705
218728;Christine;Kainzmeier;AUT;19870704
208618;Clara;Schuhmacher Terron;ESP;19870703
203229;Megan;Alexander;USA;19870701
208930;Tania;Varela Alvarado;ECU;19870701
218354;Paulina;Ojeda;CHI;19870701
205003;Estefania;Balda Alvarez;ECU;19870630
218462;Kasumi;Hattori;JPN;19870629
201498;Karin;Knapp;ITA;19870628
201566;Agnes;Szatmari;ROU;19870628
208032;Etti;Gans;ISR;19870628
208166;Helene;Tribolet;SUI;19870628
208860;Maria Jose;Vallasciani;ARG;19870628
203293;Karolina;Wlodarczak;AUS;19870627
208189;Rotem;Goldstein;ISR;19870627
209644;Julie;Vo;USA;19870627
205207;Lenore;Lazaroiu;ROU;19870626
208682;Maria;Seppi;ITA;19870626
205179;Punam;Reddy;IND;19870625
202395;Maria;Irigoyen;ARG;19870624
202876;Simona;Dobra;CZE;19870624
217624;Marah;Calvo;PUR;19870623
203249;Andrea;Sieveke;GER;19870622
213519;Ola;Abou Zekri;EGY;19870622
218406;Kamalpreet;Bhullar;IND;19870622
209059;Chie;Hayasaka;JPN;19870621
217354;Eleonora;Luciani;ITA;19870621
205909;Ola;Abou Zekry;EGY;19870620
202341;Melanie;Gloria;CAN;19870619
205077;Nikol;Dimitrova;BUL;19870619
205279;Alizee;Paradis;CAN;19870619
208596;Aimi;Koga;JPN;19870619
208597;Adina;Neustein;USA;19870619
209294;Marta;Oliva Lopez;ESP;19870618
218703;Atsumi;Dohi;JPN;19870618
209480;Alejandra;Saavedra;BOL;19870617
210457;Stephanie;Vock;AUT;19870617
209065;Julie;Wijnakker;BEL;19870616
202438;Ani;Mijacika;CRO;19870615
217539;Nicole;Briceno;USA;19870615
201689;Magali;De Lattre;POR;19870614
208492;Irina;Tsymbal;UKR;19870613
205273;Efrat;Zlotikamin;ISR;19870612
218713;Amanda;Mankovits;CAN;19870612
203287;Gabriella;Polito;ITA;19870611
205416;Nina;Henkel;GER;19870611
208284;Pooja;Kommireddi;IND;19870610
218353;Bianca;Schulz;GER;19870610
207917;Helen;Wisnienski;VEN;19870609
218446;Anna;Sharp;GBR;19870609
218454;Joanna;Zajac;GBR;19870609
219372;Katelyn;Ross;USA;19870608
208487;Yu Lin;Dai;TPE;19870606
208966;Dasha;Cherkasova;USA;19870606
209148;Lizeth;King;AUS;19870606
213969;Rocio;Juarez;ARG;19870606
205076;Martina;Pavelec;GER;19870605
205144;Juliana;Botelho;BRA;19870605
217783;Amber;Brightly;USA;19870605
205469;Natalia;Guitler;BRA;19870604
209651;Jennifer;Woyke;GER;19870603
218394;Sophia;Marks;GBR;19870603
208422;Anna;Sydorska;UKR;19870602
208863;Maria Dolores;Pazo;ARG;19870602
205985;Inna;Kuzmenko;RUS;19870531
217709;Edith;Tosner;GER;19870531
202382;Ekaterina;Shulaeva;CAN;19870530
205057;Valerie;Saillant;CAN;19870529
205322;Josanne;Van Bennekom;NED;19870529
218337;Luboslava;Hiresova;SVK;19870529
208717;Stanca;Muresan;ROU;19870527
209490;Candelaria;Rizzuto;ARG;19870527
208846;Fadzai;Masiyazi;ZIM;19870526
202314;Leslie;Koffi;USA;19870525
205512;Misa;Kinoshita;JPN;19870525
209300;Cynthia;Tornil Marclay;ESP;19870525
212837;Sonia;Bernal;COL;19870525
202472;Laura;Thorpe;FRA;19870524
208479;Camilla;Lundberg;SWE;19870523
209820;Francesca;Piu;ITA;19870523
205822;Aleksandra;Lukic;SLO;19870522
208028;Daniella;Cohen;ISR;19870521
208705;Melissa;Percy;GBR;19870520
212870;Evgeniya;Guba;UZB;19870519
217407;Anastasia;Balafouta;GRE;19870519
202624;Elena;Chalova;RUS;19870516
205894;Olawaseun;Ogundare;NGR;19870516
209348;Ivana;Karolyiova;SVK;19870515
204258;Mariangela;Avola;ITA;19870514
205381;Veronica;Queen;USA;19870514
203274;Natasha;Khan;GBR;19870512
208908;Jing;Zhou;CHN;19870512
202813;Sofia;Melikishvili;GEO;19870511
218398;Loriane;Favoretto;BRA;19870511
208616;Natalia;Zamolotskikh;RUS;19870510
208721;Hana;Vaculinova;CZE;19870509
208901;Vita;Moskaliova;BLR;19870509
208006;Anya;Villanueva;MEX;19870508
208656;Claire;Lablans;NED;19870508
209030;Ivana;Gala;CRO;19870508
218514;Ioana;Ignat;ROU;19870508
212235;Leen;Irani;JOR;19870507
209054;Leigh;Walsh;IRL;19870506
211937;Beatriz;Rios;MEX;19870506
213509;Claire;Mesnil;FRA;19870506
217419;Ana;Lipartia;GEO;19870506
208644;Olena;Leonchuk;UKR;19870505
202937;Yuka;Higuchi;JPN;19870504
208510;Sara;Amo Flores;ESP;19870504
205637;Laura;Gence;REU;19870502
209439;Gajane;Vage;EST;19870502
201424;Shahar;Peer;ISR;19870501
205188;Sandra;Canrom;GBR;19870501
217587;Oxana;Zhuchenko;UKR;19870501
201691;Dia;Evtimova;BUL;19870430
203508;Sheila;Solsona Carcasona;ESP;19870430
209113;Tatiana;Cutrona;BEL;19870430
210539;Tapiwa;Marobela;BOT;19870430
201506;Sara;Errani;ITA;19870429
208909;Wen;Zhao;CHN;19870429
212864;Costanza;Pallme Konig;ITA;19870428
208153;Sofia;Ayala;ECU;19870427
209125;Martha Carolina;Bello Urbina;COL;19870427
201457;Jarmila;Gajdosova;AUS;19870426
208350;Vicky;Michaud;CAN;19870425
208354;Anjuri;Nagalia;IND;19870425
208297;Natalia;Baez;DOM;19870424
208385;Jennifer;Carati Del Nogal;VEN;19870424
203203;Laura;Vallverdu Zafra;VEN;19870422
212154;Maria;Calbeto;PUR;19870421
208340;Jana;Votrubcova;CZE;19870420
208627;Romina;Raonic;SLO;19870420
210241;Naoko;Ushiyama;JPN;19870420
201345;Maria;Sharapova;RUS;19870419
209257;Ju Hee;You;KOR;19870419
212872;Li Li;Ding;CHN;19870419
208876;Sonia;Corominas Plaja;ESP;19870418
209389;Barbara;Maciocha;POL;19870418
205247;Kristina;Andlovic;SWE;19870417
217608;Rebeca;Estupina Ibanez;ESP;19870417
208559;Meghana;Paritala;IND;19870415
208653;Ira;Aleksova;MKD;19870415
211162;Eloah;Lopes;BRA;19870415
202318;Pichittra;Thongdach;THA;19870414
202929;Korina;Perkovic;GER;19870414
205281;Hae Youm;Bae;KOR;19870414
209167;Perrine;Gauthier;FRA;19870414
203181;Vanessa;Pinto;GER;19870413
208478;Maja;Petrovic;AUT;19870413
208558;Oormila;Ram;IND;19870413
209992;Lara;Alsamman;SYR;19870413
208024;Ana Gloria;Osorio Pena;ESA;19870412
208217;Anete;Bandere;LAT;19870412
208133;Stephanie;Kusano;USA;19870411
208507;Monia;Pederzoli;ITA;19870411
202849;Sara;Del Barrio Aragon;ESP;19870410
208405;Sofia;Dinis;POR;19870410
208701;Carola;Gonzalez King Garibo;ESP;19870410
213476;Yanchong;Chen;CHN;19870410
218415;Jenna;Rayner;AUS;19870410
205065;Liberty;Sveke;USA;19870409
204940;Nicole;Ludwig;GER;19870408
208712;Stefanie;Alfery;GER;19870408
217841;Elena;Micheloni;FRA;19870408
208722;Irina;Cybina;LTU;19870407
201669;Yan Chong;Chen;CHN;19870404
205526;Sara;Savarise;ITA;19870404
208629;Maja;Vuzem;CRO;19870404
208850;Myrella;De Paula;BRA;19870403
218496;Anna Lena;Hansen;GER;19870401
202398;Veronika;Chvojkova;CZE;19870331
202845;Vojislava;Lukic;SRB;19870331
208483;Akiko;Kato;JPN;19870331
202846;Nuria;Sanchez Garcia;ESP;19870330
208427;Amanda;Melgarejo;PAR;19870330
208819;Yu Ting;Lin;TPE;19870329
208234;Anna;Novo;VEN;19870328
217614;Romina;Mrochen;MEX;19870328
208093;Chandra;Capozzi;DOM;19870327
218648;Jung Ha;Lee;KOR;19870327
208727;Dina;Senkina;RUS;19870326
